mj,kanji,lines,yomi,shrink
25435,蹮󠄂,18,セン,
25436,蹮󠄀,19,セン,
25437,蹯,19,ハン・フン・ボン・ブン,蹯
25438,蹰,19,チュ,蹰
25439,蹱󠄁,19,ショウ・シュ・チョウ・チュ,僮徸
25440,蹱󠄂,19,ショウ・シュ・チョウ・チュ,僮徸
25441,蹲󠄁,19,ソン・シュン・サン・ザン・うずくまる・つくばう,蹲
25442,蹲󠄂,19,ソン・シュン,蹲
25443,蹲󠄃,19,ソン・シュン,蹲
25444,蹳,19,ハツ・ハチ・バチ,
25445,蹴,19,シュウ・シュク・ける,蹴
25446,蹵,19,シュウ・シュク・ける,蹴蹙
25447,蹶,19,ケイ・ケツ・カチ・ケチ・ケ・つまずく・たおれる,蹶
25448,蹷󠄁,19,ケツ・つまずく,蹶
25449,蹷󠄂,19,カチ・ケイ・ケチ・ケツ・たおれる・つまずく,蹶
25450,蹸,19,リン・ふむ,躪藺躙
25451,蹹,19,トウ・ふむ,蹋踏
25452,蹺,19,キョウ,
25453,蹻,19,キャク・キョウ・キョク・コク・ガク・おごる・あげる,蹻
25454,蹼,19,ボク・ホク・みずかき,蹼
25455,躁,20,ソウ・さわぐ・さわがしい,躁
25456,躂,20,タツ・タチ,
25457,躃,20,ヘキ・いざり,躄
25458,躄,20,ヘキ・ヒャク・ビャク・いざり,躄
25459,躅,20,チョク・タク・ジク・ジョク,躅
25460,躆,20,キョ・コ・ケキ・キャク,噱
25461,躇󠄁,19,チャク・チョ・ジョ・ためらう,躇
25462,躇󠄂,20,チャク・チョ・ジョ・ためらう,躇
25463,躇󠄃,18,チャク・チョ・ためらう,躇
25464,躈,20,キョウ,檄
25465,躉󠄁,19,トン,
25466,躉󠄂,20,トン,
25467,躊,21,チュウ・ジュ・ためらう,躊
25468,躋,21,セイ・サイ・のぼる,躋
25469,躌,21,ボ・モ,儛
25470,躍󠄃,21,ヤク・テキ・チャク・おどる,躍
25471,躍󠄂,21,ヤク・テキ・おどる,躍
25472,躎,21,デン・ネン,
25473,躐,22,リョウ・ふむ,
25474,躑󠄂,22,テキ,躑
25475,躑󠄃,22,テキ・ジャク,躑
25476,躑󠄄,22,テキ,躑
25477,躑󠄅,22,テキ,躑
25478,躒,22,レキ・リャク・ラク・ヤク,
25479,躓,22,チ・シツ・シチ・つまずく,躓
25480,躔,22,テン・デン・ふむ,躔
25481,躕,22,チュ・ジュ・チュウ,蹰
25482,躖,22,タン,繼
25483,躘,23,リョウ・リュ,躘
25484,躙,23,リン・にじむ・ふむ,躙躪
25485,躚󠄁,22,セン,
25486,躚󠄃,23,セン,
25487,躛,23,エイ・カイ・エ,
25488,躝,24,ラン・タン・ダン,
25489,躞,24,ショウ,躞
25490,躟,24,ジョウ・ニョウ,鑲
25491,躠,24,サツ・サチ・セツ・セチ,躄蘖
25492,躡󠄂,25,ジョウ・ニョウ・ふむ,躡
25493,躡󠄃,25,ジョウ・ふむ,躡
25494,躡󠄄,25,ジョウ・ふむ,躡
25495,躢,25,トウ・ドウ・ふむ,蹋踏
25496,躣,25,ク・グ,躍
25497,躤,25,シャ・セキ,踖
25498,躥,25,サン,竄
25499,躦,26,サン・ザン・サ・ザ,蹲
25500,躧,26,リ・シ・サイ・セ,
25501,躨,27,キ・ギ,
25502,躩,27,カク・ケキ・キャク,
25503,躪󠄁,26,リン・ふむ,躪
25504,躪󠄂,27,リン・ふむ,躪
25505,身,7,シン・ケン・カン・ゲン・み・みずから,身
25506,躬󠄁,10,キュウ・ク・み,躬
25507,躬󠄂,10,キュウ・み,躬
25508,躭,11,タン・ふける,耽
25509,躮,11,せがれ,躮
25510,躯󠄁,11,ク・からだ・むくろ,躯
25511,躯󠄂,11,ク・からだ,躯
25512,躰󠄁,12,タイ・からだ,躰体體
25513,躰󠄂,12,タイ・からだ,躰
25514,躱,13,タ・かわす,躱
25515,躲,13,タ,躱
25516,躳,14,キュウ・み,躳躬
25517,躴,14,ロウ,艆躬
25518,躵,14,ねらう・こらえる・しのぶ,躵
25520,躶,15,ラ・はだか,躶裸
25521,躷,15,アイ,矮
25522,躸,15,キ,躳
25523,躹,15,キク・コク,鞠
25524,躺,15,トウ,
25525,躻,15,うつけ,躻
25526,躽󠄀,16,エン,蝘軀
25527,躽󠄁,16,エン,蝘軀
25528,躾󠄁,16,しつけ・しつける,躾
25529,躾󠄂,16,しつけ,躾
25530,躿,18,コウ,糠軈
25531,軀󠄁,18,ク・からだ・み・むくろ,軀
25532,軀󠄂,18,ク・からだ・み・むくろ,軀
25533,軁,18,ロウ・ル,僂
25534,軂,19,ロウ,躮
25535,軃,19,タ,嚲
25536,軄󠄁,19,ショク・つかさ,職
25537,軄󠄂,19,ショク・シキ・トク・ドク・シ・つかさどる・つとめ・つかさ・もとより,職
25538,軅󠄁,19,たか,軅
25539,軅󠄂,19,たか,軅
25540,軆󠄁,20,タイ,軆體体
25541,軆󠄂,20,タイ,軆
25542,軇,21,トウ・ドウ,
25543,軈󠄁,24,やがて,軈
25544,軈󠄂,24,やがて,軈
25545,軉,27,ギョク・ゴク,嬪
25546,車,7,シャ・キョ・コ・くるま,車
25547,軋,8,アツ・エチ・アン・エン・きしる,軋
25548,軌,9,キ・わだち,軌
25549,𮜿,10,キ・わだち,軌
25550,軍,9,グン・クン・いくさ,軍
25551,軎,10,エイ・セイ・ゼ,轊
25552,軏,10,ゲツ・ゴツ・ゴチ・ガチ,
25553,軐,10,セン・シン,軔訊
25554,軑,10,タイ・テイ・ダイ,軑
25555,軒,10,ケン・コン・カン・のき,軒
25556,軓,10,ハン・ホン,范
25557,軔󠄂,10,ジン・ジ・ニ・ニン・とめる,軔
25558,軔󠄃,10,ジン・ジ・ニ・ニン,軔
25559,軖,11,キョウ・コウ,
25560,軗,11,シュ,較轂
25561,軘,11,トン・ドン,
25562,軙,11,チン,陳
25563,軛,11,ヤク・アク・くびき,軛
25564,軜,11,ドウ・ノウ・ダイ・ナイ,
25566,軝,11,キ・ギ・シ・ジ,
25567,軞,11,ボウ・モウ,蚝軋
25568,軟,11,ナン・ゼン・やわらか・やわらかい,軟
25569,軠,11,ジン・ニン,軒
25570,軡,11,キン・ゴン・ケン,黔
25571,転,11,テン・ころがる・ころげる・ころがす・ころぶ・うたた・うつる・めぐる,転
25572,軣,11,ゴウ・とどろく,軣轟
25573,軤,12,コ・ク,軒呼
25574,軥,12,ク・グ・コウ・くびき,胊
25575,軦,12,キョウ・コウ,軹
25576,軧,12,テイ・タイ・チ・ジ,觝軌
25577,軨,12,レイ・リョウ,
25578,軩,12,タイ・ダイ,軺抬
25579,軪,12,オウ・ヨウ,軔
25580,軫,12,シン・よこぎ,軫
25581,軬,12,ボン・ハン・ホン,
25582,軭,13,キョウ・ゴウ,
25583,軮,12,オウ・フク・ブク,
25584,軯,12,ホウ・ヒョウ・ビョウ,軒坪
25585,軰,12,ハイ・ともがら,輩
25586,軱󠄂,12,コ・ク,
25587,軱󠄁,13,コ・ク,
25588,軲,12,コ・ク,蛄輅
25589,軳,12,ホウ・ビョウ,鞄
25590,軴,12,チュ,輊
25591,軵,12,ジョウ・ニュ・ホ・フ・ブ,駙
25592,軶,12,アク・ヤク・くびき,軛
25593,軷,12,ハツ・バチ・ハイ・バイ,
25594,軸,12,ジク・チク・じく・よこがみ,軸
25595,軹,12,シ・キ・シン・ふたまた,軹
25596,軺,12,ヨウ・ショウ・チョウ・ジョウ・ひつぎぐるま,軺
25597,軻,12,カ,軻
25598,軼,12,イツ・テツ・イチ・デチ・すぎる,軼
25599,軽,12,ケイ・キョウ・キン・かるい・かろやか・かるがるしい・かろんじる,軽
25600,軾,13,ショク・シキ・しきみ,軾
25601,軿,13,ヘイ・ホウ・ヘン,
25602,輀,13,ジ・ニ,輀轜
25603,輁,13,キョウ・グ・ク,
25604,輂,13,キョク・コク,
25605,較󠄂,13,カク・コウ・くらべる,較
25606,較󠄃,13,カク,較
25607,輄,13,コウ,觥
25608,輅,13,ロ・ル・ガ・ラク・カク・ギャク・ゲ,輅
25609,輆,13,カイ,較
25610,輇,13,セン・チュン・ケン・ゲン,
25611,輈,13,チュウ・シュ・チュ・シュウ・ながえ,輈
25612,載,13,サイ・ザイ・タイ・のせる・のる・すなわち・とし,載
25613,輊,13,チ,輊
25614,輋,13,,畬
25615,輌,13,リョウ,輌輛
25616,輍,14,ヨク,輅
25617,輎,14,ソウ・ショウ,鞘
25619,輏,14,ユウ,輶
25620,輐,14,カン・ガン,
25621,輑,14,ギン・グン・クン・キン,輅捃
25622,輒,14,チョウ・すなわち,輒
25623,輓󠄂,14,バン・マン・ひく,輓
25624,輓󠄃,15,バン・ひく,輓
25625,輔,14,ホ・フ・ブ・すけ・たすけ・たすける,輔
25626,輕,14,ケイ・キョウ・かるい,輕軽
25627,輖,15,シュ・シュウ・チョウ,
25629,輗,15,ゲイ・ギ,輗
25630,輘,15,リョウ・ロウ,
25631,輙,15,チョウ・すなわち,輙輒
25632,輚,15,サン・ゼン,
25633,輛,15,リョウ,輛
25634,輜,15,シ,輜
25635,輝󠄁,15,キ・かがやく・かがやき・てる,輝
25636,輝󠄂,15,キ・かがやく,輝
25637,輞󠄁,15,モウ・ボウ,輞
25638,輞󠄂,15,モウ,輞
25639,輟,15,テツ・テチ・テイ・テ・やめる,輟
25640,輠,15,カ・ガ・カイ・カン・ゲ・ワ・ソウ・ジョウ・ガン,
25641,輡,15,カン・コン,轗
25642,輢,15,イ・キ,倚
25643,輣,15,ホウ・ビョウ・ボウ,
25644,輤󠄁,15,セン,輔蜻
25645,輤󠄀,15,セン,輔蜻
25646,輥,15,コン,
25647,輦,15,レン・てぐるま・たごし,輦
25648,輧,15,ヘイ・ヘン・ビョウ・ヒョウ・ホウ・ベン,
25649,輨,15,カン,
25650,輩󠄂,15,ハイ・ヘ・ともがら・やから,輩
25651,輩󠄃,15,ハイ,輩
25652,輪,15,リン・わ,輪
25654,輫,15,ハイ・バイ・ベ,輫
25655,輬,15,リョウ,
25656,輭,16,ナン・ゼン・ネン・やわらかい,輭軟
25657,輮,16,ジュウ・ニュ,
25658,輯,16,シュウ・ジュウ・ショ・ショウ・あつめる,輯
25659,輰,16,チョウ・ヨウ・のべる,團暢
25660,輱,16,ゲン・カン・コン,轗醎
25661,輲,16,セン・ゼン,団
25662,輳,16,ソウ・ス・あつまる,輳
25663,輴,16,チュン,
25664,輵,16,カツ・カチ・アツ・エチ・アチ・ケツ・ケチ,
25666,輶,16,ユウ・ユ・かるい,輶
25667,輷,16,コウ・ゴウ・とどろく,轟
25668,輸󠄃,16,ユ・シュ・おくる,輸
25669,輸󠄂,16,ユ・シュ・いたす・おくる,輸
25671,輹,16,フク・ブク,輹
25672,輺,16,シ,輜
25673,輻,16,フク・フ・フウ・や,輻
25674,輼,16,オン・ウン,轀
25675,輽,17,ホン・ボン,畚
25676,輾,17,テン・デン・ネン・きしる,輾
25677,輿,17,ヨ・こし,輿
25678,轀,17,オン・ウン,轀
25679,轁,17,トウ,韜鞱
25680,轂,17,コク・こしき,轂
25681,轃,17,シン・セン,
25682,轄󠄄,17,カツ・ゲチ・カイ・ケ・ガチ・くさび,轄
25683,轄󠄃,17,カツ・カイ・くさび,轄
25684,轄󠄅,17,カツ・くさび,轄
25685,轅,17,エン・オン・ながえ,轅
25686,轆,18,ロク,轆
25687,轇,18,コウ,
25688,轈,18,ソウ・ジョウ,鏁
25689,轉,18,テン・セン・ころがる,轉転
25690,轊,18,エイ,轊
25691,轋,18,コン・ケン,璉輔
25692,轌󠄁,18,そり,轌
25693,轌󠄂,18,そり,轌
25694,轍,19,テツ・デチ・わだち,轍
25695,轎,19,キョウ,轎
25696,轏,19,サン・ゼン・セン,
25697,轐,19,ホク・ボク,僕輹
25698,轑,19,ロウ・リョウ,
25699,轒󠄁,19,フン・ブン,
25700,轒󠄂,20,フン,
25701,轓,19,ホン・ハン・ヘン,
25702,轔󠄂,19,リン・ふみにじる・ふむ,轔
25703,轔󠄁,19,リン・ふみにじる・ふむ,轔
25704,轕󠄁,19,カツ・ケチ,
25705,轕󠄂,20,カツ・ケチ,
25706,轖,20,ショク・シキ,艢轎
25707,轗,20,カン・コン,轗
25708,轘,20,カン・ゲン・ケン・ガン,轘
25709,轙,20,ギ,艤
25710,轚,20,ゲキ・ケキ・キャク・ケイ,轂
25711,轛,21,タイ・テ・ツイ・テイ,對轍
25712,轜,21,ジ・ニ,轜輀
25713,轝,21,ヨ・こし,輿
25714,轞,21,カン・ガン,
25715,轟,21,ゴウ・コウ・とどろく・とどろき,轟
25716,轠,22,ライ・レ・ルイ,櫑
25717,轡,22,ヒ・くつわ,轡
25718,轢,22,レキ・リャク・ラク・ラツ・ラチ・きしる・ひく,轢
25719,轣,23,レキ・リャク,轣
25720,𮝬,21,レキ・リャク,轣
25721,轤,23,ロ,轤
25722,轥󠄁,26,リン,轔
25723,轥󠄂,27,リン,轔
25725,辛󠄁,7,シン・からい・かのと,辛
25726,辛󠄂,7,シン・カン・ケン・からい,辛
25727,辜,12,コ・ク・つみ,辜
25728,辝,12,ジ,辤
25729,辞,13,ジ・シ・やめる・ことば・ことわる,辞
25730,辟,13,ヒ・ヘキ・ビャク・ビ・ハク・ヒャク・ヘイ・ミ・きみ・ひらく・めす,辟
25731,辠,13,ザイ・サイ・セ・つみ,罪
25732,辡,14,ヘン・ベン,辯
25733,辢,14,ラツ・ラチ,辣
25734,辣,14,ラツ・からい,辣
25735,辤,15,シ・ジ,辤
25736,辥󠄁,16,セツ・セチ,
25737,辦,16,ハン・ベン・あつかう・さばく・そなえる・つとめる・ととのえる,辦
25738,辧,16,ベン・わける,辧辨弁
25739,辨󠄁,16,ベン・ハン・ヘン・わきまえる・わける,辨弁
25740,辬󠄀,18,ハン・まだら,斑班
25741,辬󠄁,18,ハン・ヒン,斑班
25742,辭󠄁,19,ジ・シ・やめる,辭辞
25743,辭󠄂,19,ジ・シ・やめる,辭
25744,辮,20,ベン・ヘン・あむ,辮
25745,辯,21,ヘン・ベン・ヘツ・ヘチ・ハン・わける,辯弁
25746,辰,7,シン・ジン・たつ・とき,辰
25747,辱󠄁,10,ジョク・ニク・はずかしめる・かたじけない・はずかしめ,辱
25748,辱󠄃,10,ジョク・ニク・はずかしめる・かたじけない・はずかしめ,辱
25749,農,13,ノウ・ドウ・ヌ,農
25750,辳,15,ノウ,農
25751,辴,19,チ・チン・チツ・チチ・シン・わらう,辴
25752,辵,7,チャク・しんにょう,辵
25753,辶󠄃,4,チャク,辶辵
25754,辷󠄂,4,すべる,辷
25755,辷󠄁,5,すべる,辷
25756,辸,6,ジョウ・ニョウ,
25757,边,6,ヘン,邊辺邉
25758,辺󠄁,5,ヘン・あたり・べ・ほとり,辺
25759,辺󠄂,6,ヘン・あたり・べ,辺邊
25760,辻󠄂,5,つじ,辻
25761,辻󠄃,6,つじ,辻
25762,込󠄂,5,こむ・こめる・こみ,込
25763,込󠄃,6,こむ・こめる・こみ,込
25765,达󠄂,6,タツ・タチ・タイ・とおる,達
25766,达󠄁,7,タツ・タチ・とおる,達
25767,辿󠄂,6,テン・たどり・たどる,辿
25768,辿󠄃,7,テン・たどり・たどる,辿
25769,迀,7,カン,
25770,迁,7,セン・うつる,迁遷
25772,迂󠄂,6,ウ,迂
25773,迂󠄃,7,ウ,迂
25774,迃󠄀,6,ウ,迂
25775,迃󠄁,7,ウ,迂
25776,迃󠄂,7,ウ,迂
25777,迄󠄂,6,キツ・コチ・まで・いたる,迄
25778,迄󠄃,7,キツ・コチ・まで・いたる,迄
25779,迅󠄃,6,ジン・シュン・シン・はやい,迅
25780,迅󠄄,7,ジン・シン・シュン・はやい,迅
25781,迆󠄃,6,イ,迆
25782,迆󠄂,7,イ,迆
25783,过,7,カ・すぎる,過
25786,迊󠄂,7,ソウ,迊
25787,迊󠄁,8,ソウ,迊
25788,迋󠄂,7,オウ・キャク・キョク・ゆく,
25789,迋󠄁,8,オウ・ゴウ・キャク・キョウ・コウ・ガク,
25790,迌,8,トツ・トチ,週逍
25791,迍󠄂,7,チュン・トン・たちもとおる・ゆきなやむ,迍
25792,迍󠄁,8,チュン・トン・ドン・たちもとおる,迍
25793,迎󠄂,7,ゲイ・ギョウ・むかえる,迎
25794,迎󠄃,8,ゲイ・ギョウ・むかえる,迎
25795,迏,8,テイ,達
25796,运,8,ウン,
25798,近󠄂,7,キン・ゴン・コン・ちかい・ちかづく,近
25799,近󠄃,8,キン・コン・キ・ちかい,近
25800,迒󠄂,7,コウ・ゴウ・あしあと・わだち,
25801,迒󠄁,8,コウ・ゴウ,
25802,迓󠄃,7,ガ・ギョ・ゲ・ゴ・むかえる,迓
25803,迓󠄂,8,ガ・ギョ・ゲ・ゴ・むかえる,迓
25804,迓󠄁,9,ガ・ギョ・ゲ・ゴ・むかえる,迓
25805,返󠄃,7,ヘン・ハン・ホン・かえす・かえる,返
25806,返󠄄,8,ヘン・ホン・ハン・バン・かえす・かえる,返
25807,迕󠄂,7,ゴ・さからう・そむく,迕
25808,迕󠄁,8,ゴ・さからう,迕
25809,迗,8,ガ,
25810,还,8,カン・かえる,還
25811,这,8,ゲン・むかえる,這
25812,迚󠄂,7,とて・とても,迚
25813,迚󠄁,8,とて・とても,迚
25817,迠󠄂,8,チョウ・ショウ・ゆく,迠
25818,迠󠄁,9,チョウ・ショウ,迠
25819,迡󠄀,8,デイ・ちかい,遅遲
25820,迡󠄁,9,デイ・ナイ・チ・ジ,遅遲
25821,迢󠄂,8,チョウ,迢
25822,迢󠄁,9,チョウ・ジョウ,迢
25823,迣󠄂,8,セイ・テイ・レイ・さえぎる,
25824,迣󠄁,9,セイ・テイ・タイ・レイ・レツ,
25825,迤󠄂,8,イ・タ・ダ・これ,迤
25826,迤󠄁,9,イ・タ・ダ・これ,迤
25827,迥󠄂,8,ケイ・ギョウ・はるか,迥
25828,迥󠄁,9,ケイ・ギョウ・キョウ・はるか,迥
25829,迦󠄂,8,カ・カイ・キャ・ケ・ゲ,迦
25830,迦󠄃,9,カ・ケ・カイ・キャ・ゲ,迦
25831,迧,9,チン,陳紳
25833,迨󠄂,8,タイ・いたる・およぶ・ねがう・まで,迨
25834,迨󠄁,9,タイ・ダイ・いたる・およぶ・ねがう・まで,迨
25835,迩󠄂,8,ニ・ジ・ちかい,迩
25836,迩󠄃,9,ニ・ジ・ちかい,迩邇
25837,迩󠄄,9,ニ・ジ・ちかい,迩邇
25838,迪󠄂,8,テキ・トク・みち,迪
25839,迪󠄃,9,テキ・ジャク・トク・ドク・みち,迪
25840,迫󠄂,8,ハク・ヒャク・せまる,迫
25841,迫󠄃,9,ハク・ヒャク・せまる,迫
25842,迬󠄁,8,キョウ・コウ・オウ・ただす,匡往
25843,迬󠄀,9,オウ,往匡
25844,迭󠄂,8,テツ・テイ・イツ・たがいに,迭
25845,迭󠄃,9,テツ・デチ・イツ・イチ・たがいに,迭
25846,迮󠄂,8,サク・せまる,迮
25847,迮󠄁,9,サク・シャク・せまる,迮
25848,迯󠄂,9,トウ・にげる,迯逃
25849,迯󠄄,9,トウ・にげる,迯逃
25850,迯󠄃,8,トウ・にげる,迯
25851,述󠄂,8,ジュツ・シュツ・のべる,述
25852,述󠄃,9,ジュツ・シュツ・ジュチ・のべる,述
25853,迱󠄂,8,タ・イ,迱
25854,迱󠄁,9,タ・ダ・イ,迱
25855,迲,9,,
25856,迴󠄂,9,エ・カイ・めぐる・まわる,迴回
25857,迴󠄁,10,エ・カイ,迴回
25858,迵󠄂,9,ズ・トウ・すぎる・とおる,迵
25859,迵󠄁,10,ズ・トウ・すぎる・とおる,迵
25860,迶,10,ユウ・ウ,
25861,迷󠄂,9,メイ・ベイ・ビ・まよう・まどう,迷
25862,迷󠄃,10,メイ・ベイ・ビ・ミ・まよう,迷
25863,迸󠄁,10,ホウ・はしる・ほとばしる,迸
25864,迸󠄂,9,ホウ・はしる・ほとばしる,迸
25865,迹󠄂,9,セキ・あと,迹跡
25866,迹󠄁,10,セキ・シャク・あと,迹跡
25867,迺󠄃,9,ダイ・ナイ・すなわち,迺
25868,迺󠄂,10,ダイ・ナイ・すなわち・の,迺
25869,迻󠄂,9,イ・うつす・うつる,迻
25870,迻󠄁,10,イ・うつす・うつる,迻
25871,追󠄂,9,ツイ・タイ・おう,追
25872,追󠄃,10,ツイ・タイ・テ・スイ・ズイ・おう,追
25874,迾󠄂,9,レツ・レイ・さえぎる,
25875,迾󠄁,10,レツ・レチ・レイ・さえぎる,
25876,迿󠄀,9,シュン・ジュン・ケン・さきんずる,洵
25877,迿󠄁,10,シュン・ジュン・ケン,洵
25878,退󠄂,9,タイ・トン・しりぞく・しりぞける,退
25879,退󠄃,10,タイ・テ・トン・しりぞく・しりぞける,退
25880,送󠄂,9,ソウ・おくる・おくり,送
25881,送󠄃,10,ソウ・ス・おくる,送
25882,适󠄂,9,カツ・はやい,适
25883,适󠄁,10,カツ・カチ,适
25884,逃󠄃,9,トウ・チョウ・にげる・にがす・のがす・のがれる,逃
25885,逃󠄄,10,トウ・ドウ・にげる・にがす・のがす・のがれる,逃
25886,逄󠄂,9,ホウ・ふさぐ,
25887,逄󠄃,10,ボウ・ホウ,
25888,逄󠄁,10,ホウ・ボウ・ふさぐ,
25889,逅󠄂,9,コウ・あう・まみえる,逅
25890,逅󠄁,10,コウ・コ・ゴ・あう・まみえる,逅
25891,逆󠄂,9,ギャク・ゲキ・さか・さからう・あらかじめ・むかえる,逆
25892,逆󠄃,10,ギャク・ゲキ・さか・さからう,逆
25893,逇,10,トン・ドン,迆
25894,逈󠄁,10,ケイ,逈迥
25895,逈󠄂,9,ケイ,逈
25897,逋󠄂,10,ホ・のがれる・にげる,逋
25898,逋󠄁,11,ホ・フ・のがれる,逋
25899,逌󠄂,10,ユ・ユウ・くつろぐ・ゆるやか,逌
